index,District_Name,Crop_Year,Season,Crop,Area,Production
11943,GULBARGA,2014,Kharif ,Small millets,197,67
11944,GULBARGA,2014,Kharif ,Soyabean,21695,13170
11945,GULBARGA,2014,Kharif ,Sunflower,21910,12822
11946,GULBARGA,2014,Kharif ,Urad,18672,6616
11947,GULBARGA,2014,Rabi ,Dry chillies,86,161
11948,GULBARGA,2014,Rabi ,Gram,184515,155482
11949,GULBARGA,2014,Rabi ,Jowar,237624,271569
11950,GULBARGA,2014,Rabi ,Linseed,335,104
11951,GULBARGA,2014,Rabi ,Maize,136,87
11952,GULBARGA,2014,Rabi ,Onion,453,11671
11953,GULBARGA,2014,Rabi ,Rice,356,452
11954,GULBARGA,2014,Rabi ,Safflower,3203,2398
11955,GULBARGA,2014,Rabi ,Sunflower,20278,10692
11956,GULBARGA,2014,Rabi ,Wheat,14149,23751
11957,GULBARGA,2014,Summer ,Dry chillies,64,123
11958,GULBARGA,2014,Summer ,Groundnut,3447,2914
11959,GULBARGA,2014,Summer ,Maize,601,593
11960,GULBARGA,2014,Summer ,Onion,117,574
11961,GULBARGA,2014,Summer ,Rice,3744,4542
11962,GULBARGA,2014,Summer ,Sunflower,257,192
11963,GULBARGA,2014,Whole Year,Coconut ,192,1713
11964,GULBARGA,2014,Whole Year,Coriander,44,15
11965,GULBARGA,2014,Whole Year,Sugarcane,45503,3025950
11966,HASSAN,1997,Kharif ,Arhar/Tur,3432,828
11967,HASSAN,1997,Kharif ,Black pepper,198,21
11968,HASSAN,1997,Kharif ,Dry chillies,1846,4855
11969,HASSAN,1997,Kharif ,Dry ginger,25,32
11970,HASSAN,1997,Kharif ,Groundnut,3506,4250
11971,HASSAN,1997,Kharif ,Horse-gram,9947,7068
11972,HASSAN,1997,Kharif ,Jowar,2811,3318
11973,HASSAN,1997,Kharif ,Maize,4808,13259
11974,HASSAN,1997,Kharif ,Paddy,53948,220500
11975,HASSAN,1997,Kharif ,Ragi,106980,143458
11976,HASSAN,1997,Kharif ,Rice,53948,147084
11977,HASSAN,1997,Rabi ,Dry chillies,90,278
11978,HASSAN,1997,Rabi ,Groundnut,2722,2488
11979,HASSAN,1997,Rabi ,Horse-gram,25411,18636
11980,HASSAN,1997,Rabi ,Jowar,1433,630
11981,HASSAN,1997,Rabi ,Maize,9,18
11982,HASSAN,1997,Rabi ,Paddy,4744,19042
11983,HASSAN,1997,Rabi ,Ragi,15851,18853
11984,HASSAN,1997,Rabi ,Rice,4744,12700
11985,HASSAN,1997,Summer ,Paddy,8904,41677
11986,HASSAN,1997,Summer ,Ragi,788,1459
11987,HASSAN,1997,Summer ,Rice,8904,27796
11988,HASSAN,1997,Whole Year,Arecanut,1793,1752
11989,HASSAN,1997,Whole Year,Cardamom,7097,344
11990,HASSAN,1997,Whole Year,Coriander,251,32
11991,HASSAN,1997,Whole Year,Garlic,12,32
11992,HASSAN,1997,Whole Year,Sugarcane,4919,495343
11993,HASSAN,1997,Whole Year,Turmeric,16,89
11994,HASSAN,1998,Kharif ,Arhar/Tur,3730,858
11995,HASSAN,1998,Kharif ,Castor seed,4275,1978
11996,HASSAN,1998,Kharif ,Cotton(lint),5225,5688
11997,HASSAN,1998,Kharif ,Dry ginger,29,378
11998,HASSAN,1998,Kharif ,Groundnut,1884,1826
11999,HASSAN,1998,Kharif ,Horse-gram,5608,3213
12000,HASSAN,1998,Kharif ,Jowar,2375,3315
12001,HASSAN,1998,Kharif ,Maize,5057,16901
12002,HASSAN,1998,Kharif ,Moong(Green Gram),2937,843
12003,HASSAN,1998,Kharif ,Niger seed,5007,872
12004,HASSAN,1998,Kharif ,Onion,34,154
12005,HASSAN,1998,Kharif ,Peas & beans (Pulses),191,1392
12006,HASSAN,1998,Kharif ,Potato,14692,153737
12007,HASSAN,1998,Kharif ,Ragi,115642,215818
12008,HASSAN,1998,Kharif ,Rapeseed &Mustard,371,100
12009,HASSAN,1998,Kharif ,Rice,55878,129213
12010,HASSAN,1998,Kharif ,Sesamum,4010,2411
12011,HASSAN,1998,Kharif ,Soyabean,57,61
12012,HASSAN,1998,Kharif ,Sunflower,8237,6342
12013,HASSAN,1998,Rabi ,Gram,3937,909
12014,HASSAN,1998,Rabi ,Groundnut,2319,2747
12015,HASSAN,1998,Rabi ,Horse-gram,25188,13639
12016,HASSAN,1998,Rabi ,Jowar,1558,989
12017,HASSAN,1998,Rabi ,Maize,156,304
12018,HASSAN,1998,Rabi ,Moong(Green Gram),216,97
12019,HASSAN,1998,Rabi ,Onion,3,31
12020,HASSAN,1998,Rabi ,Peas & beans (Pulses),16,102
12021,HASSAN,1998,Rabi ,Potato,506,5795
12022,HASSAN,1998,Rabi ,Ragi,18889,24563
12023,HASSAN,1998,Rabi ,Rice,2937,7771
12024,HASSAN,1998,Rabi ,Sunflower,3064,1746
12025,HASSAN,1998,Summer ,Maize,29,66
12026,HASSAN,1998,Summer ,Onion,3,35
12027,HASSAN,1998,Summer ,Peas & beans (Pulses),243,1970
12028,HASSAN,1998,Summer ,Potato,205,2369
12029,HASSAN,1998,Summer ,Ragi,488,1098
12030,HASSAN,1998,Summer ,Rice,7869,19264
12031,HASSAN,1998,Summer ,Sunflower,308,173
12032,HASSAN,1998,Whole Year,Arecanut,1805,9666
12033,HASSAN,1998,Whole Year,Black pepper,211,232
12034,HASSAN,1998,Whole Year,Cardamom,7105,345
12035,HASSAN,1998,Whole Year,Coconut ,48845,270410
12036,HASSAN,1998,Whole Year,Coriander,226,28
12037,HASSAN,1998,Whole Year,Dry chillies,1712,4571
12038,HASSAN,1998,Whole Year,Garlic,16,43
12039,HASSAN,1998,Whole Year,Turmeric,11,56
12040,HASSAN,1999,Kharif ,Arhar/Tur,3134,780
12041,HASSAN,1999,Kharif ,Castor seed,4337,2517
12042,HASSAN,1999,Kharif ,Cotton(lint),5425,9278
12043,HASSAN,1999,Kharif ,Dry ginger,100,1303
12044,HASSAN,1999,Kharif ,Groundnut,3208,2533
12045,HASSAN,1999,Kharif ,Horse-gram,2657,1661
12046,HASSAN,1999,Kharif ,Jowar,2247,2769
12047,HASSAN,1999,Kharif ,Maize,9475,44007
12048,HASSAN,1999,Kharif ,Moong(Green Gram),3327,1132
12049,HASSAN,1999,Kharif ,Niger seed,4731,824
12050,HASSAN,1999,Kharif ,Other Kharif pulses,10435,3092
12051,HASSAN,1999,Kharif ,Ragi,97148,138813
12052,HASSAN,1999,Kharif ,Rice,54588,153597
12053,HASSAN,1999,Kharif ,Sesamum,6278,2326
12054,HASSAN,1999,Kharif ,Small millets,138,76
12055,HASSAN,1999,Kharif ,Soyabean,61,56
12056,HASSAN,1999,Kharif ,Sunflower,6278,4068
12057,HASSAN,1999,Kharif ,Urad,1570,510
12058,HASSAN,1999,Rabi ,Gram,2014,1182
12059,HASSAN,1999,Rabi ,Groundnut,1762,1935
12060,HASSAN,1999,Rabi ,Horse-gram,26713,14541
12061,HASSAN,1999,Rabi ,Jowar,782,599
12062,HASSAN,1999,Rabi ,Maize,1639,3893
12063,HASSAN,1999,Rabi ,Moong(Green Gram),233,58
12064,HASSAN,1999,Rabi ,Other  Rabi pulses,6004,697
12065,HASSAN,1999,Rabi ,Ragi,19251,16956
12066,HASSAN,1999,Rabi ,Rapeseed &Mustard,334,90
12067,HASSAN,1999,Rabi ,Rice,3189,6383
12068,HASSAN,1999,Rabi ,Sunflower,1685,647
12069,HASSAN,1999,Rabi ,Urad,196,73
12070,HASSAN,1999,Summer ,Maize,200,366
12071,HASSAN,1999,Summer ,Ragi,649,1297
12072,HASSAN,1999,Summer ,Rice,9635,23954
12073,HASSAN,1999,Summer ,Sunflower,239,135
12074,HASSAN,1999,Whole Year,Banana,1210,26694
12075,HASSAN,1999,Whole Year,Black pepper,361,397
12076,HASSAN,1999,Whole Year,Cardamom,7345,356
12077,HASSAN,1999,Whole Year,Coconut ,48984,271179
12078,HASSAN,1999,Whole Year,Coriander,223,28
12079,HASSAN,1999,Whole Year,Dry chillies,1357,2081
12080,HASSAN,1999,Whole Year,Garlic,16,43
12081,HASSAN,1999,Whole Year,Onion,67,415
12082,HASSAN,1999,Whole Year,Potato,11247,139906
12083,HASSAN,1999,Whole Year,Sugarcane,5054,576156
12084,HASSAN,1999,Whole Year,Sweet potato,232,1413
12085,HASSAN,1999,Whole Year,Tobacco,3934,2433
12086,HASSAN,1999,Whole Year,Turmeric,20,87
12087,HASSAN,2000,Kharif ,Arhar/Tur,3014,722
12088,HASSAN,2000,Kharif ,Castor seed,4008,1489
12089,HASSAN,2000,Kharif ,Cotton(lint),3462,5608
12090,HASSAN,2000,Kharif ,Dry ginger,932,12142
12091,HASSAN,2000,Kharif ,Groundnut,1167,1172
12092,HASSAN,2000,Kharif ,Horse-gram,5835,1591
12093,HASSAN,2000,Kharif ,Jowar,1481,2342
12094,HASSAN,2000,Kharif ,Maize,13708,56049
12095,HASSAN,2000,Kharif ,Moong(Green Gram),2651,1050
12096,HASSAN,2000,Kharif ,Niger seed,10066,1754
12097,HASSAN,2000,Kharif ,Other Kharif pulses,10962,3048
12098,HASSAN,2000,Kharif ,Ragi,114138,200464
12099,HASSAN,2000,Kharif ,Rice,54598,131867
12100,HASSAN,2000,Kharif ,Sesamum,4987,2260
12101,HASSAN,2000,Kharif ,Small millets,185,139
12102,HASSAN,2000,Kharif ,Soyabean,40,42
12103,HASSAN,2000,Kharif ,Sunflower,4187,3728
12104,HASSAN,2000,Kharif ,Urad,968,498
12105,HASSAN,2000,Rabi ,Gram,965,469
12106,HASSAN,2000,Rabi ,Groundnut,3108,3413
12107,HASSAN,2000,Rabi ,Horse-gram,22404,9407
12108,HASSAN,2000,Rabi ,Jowar,380,353
12109,HASSAN,2000,Rabi ,Maize,994,1974
12110,HASSAN,2000,Rabi ,Moong(Green Gram),165,44
12111,HASSAN,2000,Rabi ,Other  Rabi pulses,3667,440
12112,HASSAN,2000,Rabi ,Ragi,15276,8809
12113,HASSAN,2000,Rabi ,Rapeseed &Mustard,390,105
12114,HASSAN,2000,Rabi ,Rice,2006,4581
12115,HASSAN,2000,Rabi ,Sunflower,414,248
12116,HASSAN,2000,Rabi ,Urad,183,64
12117,HASSAN,2000,Summer ,Maize,51,143
12118,HASSAN,2000,Summer ,Ragi,818,1622
12119,HASSAN,2000,Summer ,Rice,11638,33622
12120,HASSAN,2000,Summer ,Sunflower,63,45
12121,HASSAN,2000,Whole Year,Arecanut,1922,1878
12122,HASSAN,2000,Whole Year,Banana,2012,35055
12123,HASSAN,2000,Whole Year,Black pepper,414,455
12124,HASSAN,2000,Whole Year,Cardamom,7403,359
12125,HASSAN,2000,Whole Year,Coconut ,49079,271705
12126,HASSAN,2000,Whole Year,Coriander,138,17
12127,HASSAN,2000,Whole Year,Dry chillies,1686,2843
12128,HASSAN,2000,Whole Year,Garlic,4,11
12129,HASSAN,2000,Whole Year,Onion,230,1255
12130,HASSAN,2000,Whole Year,Potato,14230,142180
12131,HASSAN,2000,Whole Year,Sugarcane,5560,623276
12132,HASSAN,2000,Whole Year,Sweet potato,240,1463
12133,HASSAN,2000,Whole Year,Tobacco,3897,2636
12134,HASSAN,2000,Whole Year,Turmeric,22,98
12135,HASSAN,2001,Kharif ,Arhar/Tur,2478,497
12136,HASSAN,2001,Kharif ,Castor seed,3711,1685
12137,HASSAN,2001,Kharif ,Cotton(lint),2326,4147
12138,HASSAN,2001,Kharif ,Dry ginger,1053,13719
12139,HASSAN,2001,Kharif ,Groundnut,1897,1274
12140,HASSAN,2001,Kharif ,Horse-gram,3890,2380
12141,HASSAN,2001,Kharif ,Jowar,1085,1755
12142,HASSAN,2001,Kharif ,Maize,12840,53488
12143,HASSAN,2001,Kharif ,Moong(Green Gram),1830,954
12144,HASSAN,2001,Kharif ,Niger seed,6094,1062
12145,HASSAN,2001,Kharif ,Other Kharif pulses,12761,3470
12146,HASSAN,2001,Kharif ,Ragi,100335,170597
12147,HASSAN,2001,Kharif ,Rice,52286,132604
12148,HASSAN,2001,Kharif ,Sesamum,2838,1318
12149,HASSAN,2001,Kharif ,Small millets,160,103
12150,HASSAN,2001,Kharif ,Soyabean,18,15
12151,HASSAN,2001,Kharif ,Sunflower,1794,1696
12152,HASSAN,2001,Kharif ,Urad,828,54
12153,HASSAN,2001,Rabi ,Gram,1585,931
12154,HASSAN,2001,Rabi ,Horse-gram,28949,10781
12155,HASSAN,2001,Rabi ,Jowar,1070,663
12156,HASSAN,2001,Rabi ,Maize,2172,4215
12157,HASSAN,2001,Rabi ,Moong(Green Gram),231,68
12158,HASSAN,2001,Rabi ,Other  Rabi pulses,3439,416
12159,HASSAN,2001,Rabi ,Ragi,15015,13707
12160,HASSAN,2001,Rabi ,Rapeseed &Mustard,395,107
12161,HASSAN,2001,Rabi ,Rice,1952,4840
12162,HASSAN,2001,Rabi ,Sunflower,346,214
12163,HASSAN,2001,Rabi ,Urad,338,127
12164,HASSAN,2001,Summer ,Maize,95,250
12165,HASSAN,2001,Summer ,Ragi,232,356
12166,HASSAN,2001,Summer ,Rice,2928,6693
12167,HASSAN,2001,Summer ,Sunflower,6,5
12168,HASSAN,2001,Whole Year,Arecanut,2128,2079
12169,HASSAN,2001,Whole Year,Black pepper,802,881
12170,HASSAN,2001,Whole Year,Coconut ,55056,228596
12171,HASSAN,2001,Whole Year,Coriander,282,35
12172,HASSAN,2001,Whole Year,Dry chillies,1923,5573
12173,HASSAN,2001,Whole Year,Onion,326,2212
12174,HASSAN,2001,Whole Year,Peas & beans (Pulses),897,6607
12175,HASSAN,2001,Whole Year,Potato,15367,138495
12176,HASSAN,2001,Whole Year,Sugarcane,7159,720911
12177,HASSAN,2001,Whole Year,Turmeric,18,93
12178,HASSAN,2002,Kharif ,Arhar/Tur,2186,359
12179,HASSAN,2002,Kharif ,Castor seed,2040,802
12180,HASSAN,2002,Kharif ,Cotton(lint),1802,957
12181,HASSAN,2002,Kharif ,Dry ginger,2123,27659
12182,HASSAN,2002,Kharif ,Groundnut,590,314
12183,HASSAN,2002,Kharif ,Horse-gram,6896,1336
12184,HASSAN,2002,Kharif ,Jowar,2837,2014
12185,HASSAN,2002,Kharif ,Maize,16137,51034
12186,HASSAN,2002,Kharif ,Moong(Green Gram),3469,511
12187,HASSAN,2002,Kharif ,Niger seed,4001,697
12188,HASSAN,2002,Kharif ,Other Kharif pulses,7569,2024
12189,HASSAN,2002,Kharif ,Ragi,82096,89454
12190,HASSAN,2002,Kharif ,Rice,45807,76209
12191,HASSAN,2002,Kharif ,Sesamum,3914,1629
12192,HASSAN,2002,Kharif ,Small millets,145,111
12193,HASSAN,2002,Kharif ,Soyabean,2,2
12194,HASSAN,2002,Kharif ,Sunflower,7042,2763
12195,HASSAN,2002,Kharif ,Urad,751,107
12196,HASSAN,2002,Rabi ,Gram,1898,970
12197,HASSAN,2002,Rabi ,Groundnut,1776,1569
12198,HASSAN,2002,Rabi ,Horse-gram,25827,4809
12199,HASSAN,2002,Rabi ,Jowar,5041,3295
12200,HASSAN,2002,Rabi ,Maize,2972,7353
12201,HASSAN,2002,Rabi ,Moong(Green Gram),46,8
12202,HASSAN,2002,Rabi ,Other  Rabi pulses,8923,1106
12203,HASSAN,2002,Rabi ,Ragi,33016,14114
12204,HASSAN,2002,Rabi ,Rapeseed &Mustard,242,65
12205,HASSAN,2002,Rabi ,Rice,1830,3115
12206,HASSAN,2002,Rabi ,Sunflower,187,83
12207,HASSAN,2002,Rabi ,Urad,221,26
12208,HASSAN,2002,Summer ,Maize,55,141
12209,HASSAN,2002,Summer ,Ragi,281,322
12210,HASSAN,2002,Summer ,Rice,1147,2880
12211,HASSAN,2002,Summer ,Sunflower,21,13
12212,HASSAN,2002,Whole Year,Arcanut (Processed),3171,3098
12213,HASSAN,2002,Whole Year,Atcanut (Raw),3171,16980
12214,HASSAN,2002,Whole Year,Banana,2444,41169
12215,HASSAN,2002,Whole Year,Beans & Mutter(Vegetable),855,5834
12216,HASSAN,2002,Whole Year,Black pepper,1293,1421
12217,HASSAN,2002,Whole Year,Brinjal,2157,17499
12218,HASSAN,2002,Whole Year,Cardamom,7443,361
12219,HASSAN,2002,Whole Year,Cashewnut Processed,20,4
12220,HASSAN,2002,Whole Year,Cashewnut Raw,20,15
12221,HASSAN,2002,Whole Year,Citrus Fruit,97,1683
12222,HASSAN,2002,Whole Year,Coconut ,57885,240342
12223,HASSAN,2002,Whole Year,Coriander,473,59
12224,HASSAN,2002,Whole Year,Dry chillies,3439,10416
12225,HASSAN,2002,Whole Year,Garlic,35,94
12226,HASSAN,2002,Whole Year,Mango,1925,9698
12227,HASSAN,2002,Whole Year,Onion,325,1785
12228,HASSAN,2002,Whole Year,Other Fresh Fruits,320,1568
12229,HASSAN,2002,Whole Year,Papaya,55,90
12230,HASSAN,2002,Whole Year,Pome Fruit,209,552
12231,HASSAN,2002,Whole Year,Potato,35647,50077
12232,HASSAN,2002,Whole Year,Sugarcane,8610,842488
12233,HASSAN,2002,Whole Year,Sweet potato,209,1273
12234,HASSAN,2002,Whole Year,Tobacco,7165,4894
12235,HASSAN,2002,Whole Year,Tomato,2501,25279
12236,HASSAN,2002,Whole Year,Turmeric,31,134
12237,HASSAN,2003,Kharif ,Arhar/Tur,2155,336
12238,HASSAN,2003,Kharif ,Castor seed,2548,663
12239,HASSAN,2003,Kharif ,Cotton(lint),169,133
12240,HASSAN,2003,Kharif ,Dry ginger,1326,17276
12241,HASSAN,2003,Kharif ,Groundnut,256,103
12242,HASSAN,2003,Kharif ,Horse-gram,5109,1335
12243,HASSAN,2003,Kharif ,Jowar,1770,1064
12244,HASSAN,2003,Kharif ,Maize,20683,36743
12245,HASSAN,2003,Kharif ,Moong(Green Gram),726,1
12246,HASSAN,2003,Kharif ,Niger seed,2715,473
12247,HASSAN,2003,Kharif ,Other Kharif pulses,10918,3078
12248,HASSAN,2003,Kharif ,Ragi,101116,91377
12249,HASSAN,2003,Kharif ,Rice,37991,63113
12250,HASSAN,2003,Kharif ,Sesamum,1352,465
12251,HASSAN,2003,Kharif ,Soyabean,5,2
12252,HASSAN,2003,Kharif ,Sunflower,5600,1468
12253,HASSAN,2003,Kharif ,Urad,435,110
12254,HASSAN,2003,Rabi ,Gram,2558,864
12255,HASSAN,2003,Rabi ,Groundnut,688,669
12256,HASSAN,2003,Rabi ,Horse-gram,12428,2810
12257,HASSAN,2003,Rabi ,Jowar,4035,1574
12258,HASSAN,2003,Rabi ,Maize,1141,1498
12259,HASSAN,2003,Rabi ,Moong(Green Gram),46,13
12260,HASSAN,2003,Rabi ,Other  Rabi pulses,2604,303
12261,HASSAN,2003,Rabi ,Ragi,41181,2543
12262,HASSAN,2003,Rabi ,Rapeseed &Mustard,485,131
12263,HASSAN,2003,Rabi ,Rice,793,1318
12264,HASSAN,2003,Rabi ,Sunflower,173,63
12265,HASSAN,2003,Rabi ,Urad,72,10
12266,HASSAN,2003,Summer ,Maize,95,239
12267,HASSAN,2003,Summer ,Ragi,241,287
12268,HASSAN,2003,Summer ,Rice,749,3258
12269,HASSAN,2003,Whole Year,Arecanut,3193,3120
12270,HASSAN,2003,Whole Year,Banana,1469,8367
12271,HASSAN,2003,Whole Year,Beans & Mutter(Vegetable),193,1321
12272,HASSAN,2003,Whole Year,Black pepper,1432,1574
12273,HASSAN,2003,Whole Year,Brinjal,1083,9680
12274,HASSAN,2003,Whole Year,Cardamom,7489,363
12275,HASSAN,2003,Whole Year,Citrus Fruit,97,1534
12276,HASSAN,2003,Whole Year,Coconut ,60075,249435
12277,HASSAN,2003,Whole Year,Coriander,54,7
12278,HASSAN,2003,Whole Year,Dry chillies,1436,2969
12279,HASSAN,2003,Whole Year,Garlic,40,107
12280,HASSAN,2003,Whole Year,Grapes,2,59
12281,HASSAN,2003,Whole Year,Mango,559,3478
12282,HASSAN,2003,Whole Year,Onion,240,693
12283,HASSAN,2003,Whole Year,Other Fresh Fruits,271,510
12284,HASSAN,2003,Whole Year,Pome Fruit,80,149
12285,HASSAN,2003,Whole Year,Potato,35363,155712
12286,HASSAN,2003,Whole Year,Sugarcane,3792,392662
12287,HASSAN,2003,Whole Year,Sweet potato,199,1213
12288,HASSAN,2003,Whole Year,Tobacco,6287,4330
12289,HASSAN,2003,Whole Year,Tomato,1311,13285
12290,HASSAN,2003,Whole Year,Turmeric,10,49
12291,HASSAN,2004,Kharif ,Arhar/Tur,2111,921
12292,HASSAN,2004,Kharif ,Castor seed,2435,1131
12293,HASSAN,2004,Kharif ,Cotton(lint),1809,1795
12294,HASSAN,2004,Kharif ,Dry ginger,3466,45156
12295,HASSAN,2004,Kharif ,Groundnut,1332,941
12296,HASSAN,2004,Kharif ,Horse-gram,11789,7101
12297,HASSAN,2004,Kharif ,Jowar,3735,4238
12298,HASSAN,2004,Kharif ,Maize,26722,88000
12299,HASSAN,2004,Kharif ,Moong(Green Gram),3732,585
12300,HASSAN,2004,Kharif ,Niger seed,4991,870
12301,HASSAN,2004,Kharif ,Other Kharif pulses,12831,3720
12302,HASSAN,2004,Kharif ,Ragi,90029,160600
12303,HASSAN,2004,Kharif ,Rice,51406,128437
12304,HASSAN,2004,Kharif ,Sesamum,4955,3088
12305,HASSAN,2004,Kharif ,Small millets,319,230
12306,HASSAN,2004,Kharif ,Soyabean,4,3
12307,HASSAN,2004,Kharif ,Sunflower,9778,8481
12308,HASSAN,2004,Kharif ,Urad,1152,132
12309,HASSAN,2004,Rabi ,Gram,2864,1096
12310,HASSAN,2004,Rabi ,Groundnut,1418,2104
12311,HASSAN,2004,Rabi ,Horse-gram,9001,3053
12312,HASSAN,2004,Rabi ,Jowar,1525,900
12313,HASSAN,2004,Rabi ,Maize,3287,9866
12314,HASSAN,2004,Rabi ,Moong(Green Gram),134,33
12315,HASSAN,2004,Rabi ,Other  Rabi pulses,2865,343
12316,HASSAN,2004,Rabi ,Ragi,18776,8275
12317,HASSAN,2004,Rabi ,Rapeseed &Mustard,408,110
12318,HASSAN,2004,Rabi ,Rice,695,2857
12319,HASSAN,2004,Rabi ,Sunflower,615,216
12320,HASSAN,2004,Rabi ,Urad,144,50
12321,HASSAN,2004,Summer ,Maize,62,190
12322,HASSAN,2004,Summer ,Ragi,49,78
12323,HASSAN,2004,Summer ,Rice,1083,4042
12324,HASSAN,2004,Summer ,Sunflower,5,3
12325,HASSAN,2004,Whole Year,Arecanut,3483,3403
12326,HASSAN,2004,Whole Year,Banana,2728,14649
12327,HASSAN,2004,Whole Year,Black pepper,1648,1811
12328,HASSAN,2004,Whole Year,Cardamom,7555,366
12329,HASSAN,2004,Whole Year,Coconut ,61098,2562450
12330,HASSAN,2004,Whole Year,Coriander,171,21
12331,HASSAN,2004,Whole Year,Dry chillies,2261,4306
12332,HASSAN,2004,Whole Year,Garlic,17,45
12333,HASSAN,2004,Whole Year,Onion,107,624
12334,HASSAN,2004,Whole Year,Potato,36151,183135
12335,HASSAN,2004,Whole Year,Sweet potato,68,414
12336,HASSAN,2004,Whole Year,Tobacco,7876,6487
12337,HASSAN,2004,Whole Year,Turmeric,81,385
12338,HASSAN,2005,Kharif ,Arhar/Tur,2706,1162
12339,HASSAN,2005,Kharif ,Castor seed,2923,2072
12340,HASSAN,2005,Kharif ,Dry chillies,1198,871
12341,HASSAN,2005,Kharif ,Groundnut,921,457
12342,HASSAN,2005,Kharif ,Horse-gram,1757,816
12343,HASSAN,2005,Kharif ,Jowar,2300,3371
12344,HASSAN,2005,Kharif ,Maize,25909,76276
12345,HASSAN,2005,Kharif ,Moong(Green Gram),2494,517
12346,HASSAN,2005,Kharif ,Niger seed,4700,819
12347,HASSAN,2005,Kharif ,Onion,157,875
12348,HASSAN,2005,Kharif ,Other Kharif pulses,9198,2534
12349,HASSAN,2005,Kharif ,Peas & beans (Pulses),104,697
12350,HASSAN,2005,Kharif ,Potato,55716,185997
12351,HASSAN,2005,Kharif ,Ragi,85414,134077
12352,HASSAN,2005,Kharif ,Rice,46309,105878
12353,HASSAN,2005,Kharif ,Sesamum,3631,4401
12354,HASSAN,2005,Kharif ,Small millets,147,33
12355,HASSAN,2005,Kharif ,Sunflower,11482,9290
12356,HASSAN,2005,Kharif ,Urad,580,114
12357,HASSAN,2005,Rabi ,Dry chillies,87,218
12358,HASSAN,2005,Rabi ,Gram,1702,758
12359,HASSAN,2005,Rabi ,Groundnut,1274,2113
12360,HASSAN,2005,Rabi ,Horse-gram,16049,5916
12361,HASSAN,2005,Rabi ,Jowar,772,423
12362,HASSAN,2005,Rabi ,Maize,6087,17832
12363,HASSAN,2005,Rabi ,Moong(Green Gram),166,49
12364,HASSAN,2005,Rabi ,Other  Rabi pulses,2932,346
12365,HASSAN,2005,Rabi ,Peas & beans (Pulses),12,84
12366,HASSAN,2005,Rabi ,Potato,50,904
12367,HASSAN,2005,Rabi ,Ragi,21152,25350
12368,HASSAN,2005,Rabi ,Rapeseed &Mustard,204,55
12369,HASSAN,2005,Rabi ,Rice,651,1123
12370,HASSAN,2005,Rabi ,Sunflower,1597,1217
12371,HASSAN,2005,Rabi ,Urad,148,71
12372,HASSAN,2005,Summer ,Dry chillies,852,2676
12373,HASSAN,2005,Summer ,Maize,229,708
12374,HASSAN,2005,Summer ,Peas & beans (Pulses),23,116
12375,HASSAN,2005,Summer ,Potato,25,360
12376,HASSAN,2005,Summer ,Ragi,271,592
12377,HASSAN,2005,Summer ,Rice,5572,12455
12378,HASSAN,2005,Summer ,Sunflower,15,12
12379,HASSAN,2005,Whole Year,Arecanut,3680,19706
12380,HASSAN,2005,Whole Year,Banana,3211,55509
12381,HASSAN,2005,Whole Year,Black pepper,2689,2955
12382,HASSAN,2005,Whole Year,Cardamom,7555,366
12383,HASSAN,2005,Whole Year,Coconut ,61775,256494
12384,HASSAN,2005,Whole Year,Coriander,153,19
12385,HASSAN,2005,Whole Year,Cotton(lint),1249,1221
12386,HASSAN,2005,Whole Year,Dry ginger,11763,153253
12387,HASSAN,2005,Whole Year,Garlic,10,27
12388,HASSAN,2005,Whole Year,Sugarcane,2542,258394
12389,HASSAN,2005,Whole Year,Sweet potato,58,353
12390,HASSAN,2005,Whole Year,Tobacco,8964,4777
12391,HASSAN,2005,Whole Year,Turmeric,115,614
12392,HASSAN,2006,Kharif ,Arhar/Tur,2478,838
12393,HASSAN,2006,Kharif ,Castor seed,2584,1404
12394,HASSAN,2006,Kharif ,Gram,603,82
12395,HASSAN,2006,Kharif ,Groundnut,1246,463
12396,HASSAN,2006,Kharif ,Horse-gram,3173,1522
12397,HASSAN,2006,Kharif ,Jowar,4167,3058
12398,HASSAN,2006,Kharif ,Maize,34116,106492
12399,HASSAN,2006,Kharif ,Moong(Green Gram),2619,1169
12400,HASSAN,2006,Kharif ,Niger seed,4152,723
12401,HASSAN,2006,Kharif ,Other Kharif pulses,6459,3780
12402,HASSAN,2006,Kharif ,Ragi,50273,66852
12403,HASSAN,2006,Kharif ,Rapeseed &Mustard,217,59
12404,HASSAN,2006,Kharif ,Rice,48517,117396
12405,HASSAN,2006,Kharif ,Sesamum,3748,3215
12406,HASSAN,2006,Kharif ,Small millets,790,131
12407,HASSAN,2006,Kharif ,Sunflower,14642,5070
12408,HASSAN,2006,Kharif ,Urad,603,82
12409,HASSAN,2006,Rabi ,Gram,3020,1610
12410,HASSAN,2006,Rabi ,Groundnut,424,395
12411,HASSAN,2006,Rabi ,Horse-gram,17310,6759
12412,HASSAN,2006,Rabi ,Jowar,1751,824
12413,HASSAN,2006,Rabi ,Maize,6848,22729
12414,HASSAN,2006,Rabi ,Moong(Green Gram),67,20
12415,HASSAN,2006,Rabi ,Other  Rabi pulses,5396,1405
12416,HASSAN,2006,Rabi ,Ragi,30450,24878
12417,HASSAN,2006,Rabi ,Rice,373,944
12418,HASSAN,2006,Rabi ,Sunflower,992,764
12419,HASSAN,2006,Rabi ,Urad,139,73
